acousticness,analysis_url,artistPopularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,trackPopularity,track_href,type,uri,valence
0.0001,https://api.spotify.com/v1/audio-analysis/77aRSy9dTVpG9naxEDd7n6,67,0.428,205153,0.977,77aRSy9dTVpG9naxEDd7n6,0.0,8,0.214,-2.256,1,0.154,0,75.98,4,61,https://api.spotify.com/v1/tracks/77aRSy9dTVpG9naxEDd7n6,audio_features,spotify:track:77aRSy9dTVpG9naxEDd7n6,0.279
0.00103,https://api.spotify.com/v1/audio-analysis/1UKn0jPIKEsyWPYeJKws1D,74,0.515,255387,0.99,1UKn0jPIKEsyWPYeJKws1D,0.000117,11,0.132,-3.918,0,0.1,0,124.987,4,74,https://api.spotify.com/v1/tracks/1UKn0jPIKEsyWPYeJKws1D,audio_features,spotify:track:1UKn0jPIKEsyWPYeJKws1D,0.209
0.00156,https://api.spotify.com/v1/audio-analysis/0CqCpm4LLQbHUX5ysizWJS,78,0.213,242080,0.957,0CqCpm4LLQbHUX5ysizWJS,0.0,3,0.394,-2.967,1,0.235,0,196.118,3,69,https://api.spotify.com/v1/tracks/0CqCpm4LLQbHUX5ysizWJS,audio_features,spotify:track:0CqCpm4LLQbHUX5ysizWJS,0.157
0.000376,https://api.spotify.com/v1/audio-analysis/0jfX391DLRZT10DuEJZpyL,79,0.54,183480,0.935,0jfX391DLRZT10DuEJZpyL,3.84e-06,7,0.0966,-4.191,0,0.0678,0,130.024,4,29,https://api.spotify.com/v1/tracks/0jfX391DLRZT10DuEJZpyL,audio_features,spotify:track:0jfX391DLRZT10DuEJZpyL,0.269
0.0107,https://api.spotify.com/v1/audio-analysis/6kebKDH3YCPZgj29DX3Fu6,96,0.472,221587,0.944,6kebKDH3YCPZgj29DX3Fu6,0.0,1,0.129,-4.37,0,0.0701,0,125.034,4,83,https://api.spotify.com/v1/tracks/6kebKDH3YCPZgj29DX3Fu6,audio_features,spotify:track:6kebKDH3YCPZgj29DX3Fu6,0.451
0.000794,https://api.spotify.com/v1/audio-analysis/5WeL2aPnT4ANgmlkAfDWdm,66,0.409,240000,0.915,5WeL2aPnT4ANgmlkAfDWdm,0.0,1,0.152,-4.735,1,0.0605,0,175.093,4,50,https://api.spotify.com/v1/tracks/5WeL2aPnT4ANgmlkAfDWdm,audio_features,spotify:track:5WeL2aPnT4ANgmlkAfDWdm,0.256
0.0379,https://api.spotify.com/v1/audio-analysis/79vvCPCaDJepTfqqUcfkuc,51,0.644,195680,0.86,79vvCPCaDJepTfqqUcfkuc,6.3e-06,10,0.0335,-6.279,0,0.0654,0,100.053,4,63,https://api.spotify.com/v1/tracks/79vvCPCaDJepTfqqUcfkuc,audio_features,spotify:track:79vvCPCaDJepTfqqUcfkuc,0.723
0.00026,https://api.spotify.com/v1/audio-analysis/5L4rEoWo2rDwwsiKh8teQx,55,0.211,297240,0.984,5L4rEoWo2rDwwsiKh8teQx,2.52e-06,7,0.102,-2.886,1,0.104,0,156.014,4,67,https://api.spotify.com/v1/tracks/5L4rEoWo2rDwwsiKh8teQx,audio_features,spotify:track:5L4rEoWo2rDwwsiKh8teQx,0.258
0.187,https://api.spotify.com/v1/audio-analysis/3Q1Dqqz3QVqARLZnhUgSNw,79,0.733,157813,0.806,3Q1Dqqz3QVqARLZnhUgSNw,0.0,6,0.13,-6.994,0,0.0437,0,110.104,4,26,https://api.spotify.com/v1/tracks/3Q1Dqqz3QVqARLZnhUgSNw,audio_features,spotify:track:3Q1Dqqz3QVqARLZnhUgSNw,0.74
0.00316,https://api.spotify.com/v1/audio-analysis/3XKTdvT10xPVIpzGXerUB5,64,0.604,223667,0.949,3XKTdvT10xPVIpzGXerUB5,0.0,11,0.342,-5.361,0,0.0376,0,131.995,4,70,https://api.spotify.com/v1/tracks/3XKTdvT10xPVIpzGXerUB5,audio_features,spotify:track:3XKTdvT10xPVIpzGXerUB5,0.843
0.00424,https://api.spotify.com/v1/audio-analysis/36sCTOMEHvR4mCbgTomGMo,63,0.422,260760,0.976,36sCTOMEHvR4mCbgTomGMo,7.08e-06,11,0.16,-3.93,1,0.202,0,138.021,4,73,https://api.spotify.com/v1/tracks/36sCTOMEHvR4mCbgTomGMo,audio_features,spotify:track:36sCTOMEHvR4mCbgTomGMo,0.236
3.4e-05,https://api.spotify.com/v1/audio-analysis/7bkBFDb2Gmn47D44AW06C3,78,0.43,260880,0.904,7bkBFDb2Gmn47D44AW06C3,0.0,0,0.704,-3.941,1,0.0872,0,124.985,3,74,https://api.spotify.com/v1/tracks/7bkBFDb2Gmn47D44AW06C3,audio_features,spotify:track:7bkBFDb2Gmn47D44AW06C3,0.245
2.27e-05,https://api.spotify.com/v1/audio-analysis/2Kn2ULiMkuoqedQYLgGGMK,68,0.25,280173,0.977,2Kn2ULiMkuoqedQYLgGGMK,0.00908,11,0.294,-5.035,0,0.0987,0,116.844,4,17,https://api.spotify.com/v1/tracks/2Kn2ULiMkuoqedQYLgGGMK,audio_features,spotify:track:2Kn2ULiMkuoqedQYLgGGMK,0.304
0.00323,https://api.spotify.com/v1/audio-analysis/2TCIaIto7xDhYA8JsJ8n4Y,79,0.375,198780,0.983,2TCIaIto7xDhYA8JsJ8n4Y,0.00884,7,0.0887,-2.457,0,0.379,0,161.946,4,25,https://api.spotify.com/v1/tracks/2TCIaIto7xDhYA8JsJ8n4Y,audio_features,spotify:track:2TCIaIto7xDhYA8JsJ8n4Y,0.228
6.3e-05,https://api.spotify.com/v1/audio-analysis/3AFgK069FExON6IlsqvsRW,64,0.284,140893,0.948,3AFgK069FExON6IlsqvsRW,0.00501,7,0.357,-4.92,1,0.129,0,110.389,4,59,https://api.spotify.com/v1/tracks/3AFgK069FExON6IlsqvsRW,audio_features,spotify:track:3AFgK069FExON6IlsqvsRW,0.325
1.3e-05,https://api.spotify.com/v1/audio-analysis/02JOM36K2LaXbPbGOjoWL0,68,0.519,210522,0.979,02JOM36K2LaXbPbGOjoWL0,0.000175,6,0.235,-3.944,1,0.136,0,130.049,4,75,https://api.spotify.com/v1/tracks/02JOM36K2LaXbPbGOjoWL0,audio_features,spotify:track:02JOM36K2LaXbPbGOjoWL0,0.362
0.000363,https://api.spotify.com/v1/audio-analysis/35BJSHJT8unh4fg2aa3kpc,55,0.364,200680,0.964,35BJSHJT8unh4fg2aa3kpc,0.298,0,0.183,-3.151,0,0.0595,0,97.46,4,65,https://api.spotify.com/v1/tracks/35BJSHJT8unh4fg2aa3kpc,audio_features,spotify:track:35BJSHJT8unh4fg2aa3kpc,0.0585
1.38e-05,https://api.spotify.com/v1/audio-analysis/7d2K5Maq8tN6p4BHSeHQDF,59,0.405,233653,0.948,7d2K5Maq8tN6p4BHSeHQDF,0.0626,5,0.145,-6.399,0,0.172,0,154.951,4,71,https://api.spotify.com/v1/tracks/7d2K5Maq8tN6p4BHSeHQDF,audio_features,spotify:track:7d2K5Maq8tN6p4BHSeHQDF,0.0805
0.000239,https://api.spotify.com/v1/audio-analysis/0CMMP7eSUQaBKjIS7SKswA,77,0.499,225107,0.998,0CMMP7eSUQaBKjIS7SKswA,0.00352,6,0.347,-2.643,1,0.122,0,110.019,4,67,https://api.spotify.com/v1/tracks/0CMMP7eSUQaBKjIS7SKswA,audio_features,spotify:track:0CMMP7eSUQaBKjIS7SKswA,0.054
0.00037,https://api.spotify.com/v1/audio-analysis/3A5CBdodWr3148UOl33uRc,86,0.478,181263,0.979,3A5CBdodWr3148UOl33uRc,7.97e-06,7,0.258,-5.405,1,0.157,0,94.996,4,73,https://api.spotify.com/v1/tracks/3A5CBdodWr3148UOl33uRc,audio_features,spotify:track:3A5CBdodWr3148UOl33uRc,0.154
0.000283,https://api.spotify.com/v1/audio-analysis/2ZsLiGgkF2Kedip9JMNigf,90,0.256,197684,0.98,2ZsLiGgkF2Kedip9JMNigf,0.0196,3,0.618,-5.107,1,0.0964,0,94.99,4,68,https://api.spotify.com/v1/tracks/2ZsLiGgkF2Kedip9JMNigf,audio_features,spotify:track:2ZsLiGgkF2Kedip9JMNigf,0.115
0.00084,https://api.spotify.com/v1/audio-analysis/26SRpyC9YJ3DPYaUic7843,74,0.277,102800,0.981,26SRpyC9YJ3DPYaUic7843,0.0,1,0.104,-4.615,1,0.179,0,187.278,3,70,https://api.spotify.com/v1/tracks/26SRpyC9YJ3DPYaUic7843,audio_features,spotify:track:26SRpyC9YJ3DPYaUic7843,0.206
6.22e-05,https://api.spotify.com/v1/audio-analysis/11uLfmJ1IBww8zVYIjLj6V,83,0.429,234999,0.935,11uLfmJ1IBww8zVYIjLj6V,2.68e-05,1,0.0916,-3.276,1,0.0713,0,92.48,4,25,https://api.spotify.com/v1/tracks/11uLfmJ1IBww8zVYIjLj6V,audio_features,spotify:track:11uLfmJ1IBww8zVYIjLj6V,0.237
4.1e-05,https://api.spotify.com/v1/audio-analysis/4UmYQ5cptm9iHN8snjk05c,78,0.423,240571,0.992,4UmYQ5cptm9iHN8snjk05c,0.295,6,0.107,-4.414,0,0.321,0,168.059,4,73,https://api.spotify.com/v1/tracks/4UmYQ5cptm9iHN8snjk05c,audio_features,spotify:track:4UmYQ5cptm9iHN8snjk05c,0.0387
0.000121,https://api.spotify.com/v1/audio-analysis/0Iszl3rIRXowpFiAQoXimW,73,0.364,181944,0.958,0Iszl3rIRXowpFiAQoXimW,2.82e-05,11,0.155,-4.882,0,0.254,0,130.26,4,50,https://api.spotify.com/v1/tracks/0Iszl3rIRXowpFiAQoXimW,audio_features,spotify:track:0Iszl3rIRXowpFiAQoXimW,0.197
8.83e-05,https://api.spotify.com/v1/audio-analysis/3VYxHOaZ8ed1enSdu9lY5J,53,0.483,240898,0.971,3VYxHOaZ8ed1enSdu9lY5J,0.0,6,0.218,-3.191,1,0.158,0,115.001,4,59,https://api.spotify.com/v1/tracks/3VYxHOaZ8ed1enSdu9lY5J,audio_features,spotify:track:3VYxHOaZ8ed1enSdu9lY5J,0.167
6.13e-05,https://api.spotify.com/v1/audio-analysis/7kLKAm8hodXSagfZAOfy01,67,0.448,281221,0.991,7kLKAm8hodXSagfZAOfy01,0.00532,11,0.0727,-1.846,0,0.245,0,150.025,4,66,https://api.spotify.com/v1/tracks/7kLKAm8hodXSagfZAOfy01,audio_features,spotify:track:7kLKAm8hodXSagfZAOfy01,0.0751
0.000148,https://api.spotify.com/v1/audio-analysis/1wxatjgEEte0f0XrP1HXAj,66,0.356,275550,0.954,1wxatjgEEte0f0XrP1HXAj,0.0,8,0.0521,-3.543,1,0.109,0,160.401,4,80,https://api.spotify.com/v1/tracks/1wxatjgEEte0f0XrP1HXAj,audio_features,spotify:track:1wxatjgEEte0f0XrP1HXAj,0.249
1.27e-05,https://api.spotify.com/v1/audio-analysis/4gSokjaAfP1W9NTfkolzdJ,66,0.188,277693,0.974,4gSokjaAfP1W9NTfkolzdJ,0.0157,6,0.0953,-5.207,1,0.268,0,141.161,4,78,https://api.spotify.com/v1/tracks/4gSokjaAfP1W9NTfkolzdJ,audio_features,spotify:track:4gSokjaAfP1W9NTfkolzdJ,0.0561
4.12e-05,https://api.spotify.com/v1/audio-analysis/19Ba4C1oVJfjxGFLiPEbsJ,70,0.536,204587,0.988,19Ba4C1oVJfjxGFLiPEbsJ,0.0304,1,0.0602,-5.638,1,0.086,0,105.028,4,63,https://api.spotify.com/v1/tracks/19Ba4C1oVJfjxGFLiPEbsJ,audio_features,spotify:track:19Ba4C1oVJfjxGFLiPEbsJ,0.369
0.00101,https://api.spotify.com/v1/audio-analysis/3LwVhIyaiDcL2RIff7kFCW,68,0.296,253846,0.95,3LwVhIyaiDcL2RIff7kFCW,0.0,1,0.363,-3.301,1,0.216,0,195.056,4,71,https://api.spotify.com/v1/tracks/3LwVhIyaiDcL2RIff7kFCW,audio_features,spotify:track:3LwVhIyaiDcL2RIff7kFCW,0.118
1.8e-05,https://api.spotify.com/v1/audio-analysis/2iLl6cs7VkHya8zEiEMEMD,45,0.548,228120,0.951,2iLl6cs7VkHya8zEiEMEMD,0.151,8,0.0864,-6.331,1,0.0836,0,144.965,4,53,https://api.spotify.com/v1/tracks/2iLl6cs7VkHya8zEiEMEMD,audio_features,spotify:track:2iLl6cs7VkHya8zEiEMEMD,0.281
0.00253,https://api.spotify.com/v1/audio-analysis/2D2buW67QmZHuPEv70EipT,74,0.247,244573,0.984,2D2buW67QmZHuPEv70EipT,2.61e-06,1,0.0743,-3.632,0,0.374,0,84.535,4,62,https://api.spotify.com/v1/tracks/2D2buW67QmZHuPEv70EipT,audio_features,spotify:track:2D2buW67QmZHuPEv70EipT,0.055
3.31e-05,https://api.spotify.com/v1/audio-analysis/3VC4KHC7cRhuG6nYx4f1qj,66,0.28,204213,0.98,3VC4KHC7cRhuG6nYx4f1qj,0.00132,10,0.503,-2.164,1,0.121,0,159.811,4,69,https://api.spotify.com/v1/tracks/3VC4KHC7cRhuG6nYx4f1qj,audio_features,spotify:track:3VC4KHC7cRhuG6nYx4f1qj,0.217
0.00123,https://api.spotify.com/v1/audio-analysis/4sykUbPIpLYRfZk1ljZcpj,82,0.421,209028,0.982,4sykUbPIpLYRfZk1ljZcpj,2.25e-06,11,0.162,-3.569,1,0.171,0,195.934,4,68,https://api.spotify.com/v1/tracks/4sykUbPIpLYRfZk1ljZcpj,audio_features,spotify:track:4sykUbPIpLYRfZk1ljZcpj,0.502
7.51e-05,https://api.spotify.com/v1/audio-analysis/3ESMv5bi8bCx9qeYXAITFD,85,0.516,252151,0.974,3ESMv5bi8bCx9qeYXAITFD,0.000866,2,0.405,-4.296,1,0.105,0,120.043,4,85,https://api.spotify.com/v1/tracks/3ESMv5bi8bCx9qeYXAITFD,audio_features,spotify:track:3ESMv5bi8bCx9qeYXAITFD,0.401
0.0017,https://api.spotify.com/v1/audio-analysis/7dz6w2u8MPxmldoxkhadEf,90,0.136,237916,0.967,7dz6w2u8MPxmldoxkhadEf,0.0,11,0.0828,-3.467,0,0.251,0,182.033,4,23,https://api.spotify.com/v1/tracks/7dz6w2u8MPxmldoxkhadEf,audio_features,spotify:track:7dz6w2u8MPxmldoxkhadEf,0.185
0.00198,https://api.spotify.com/v1/audio-analysis/4kfgn5EZV4vgWhNfQDdv7Z,77,0.304,139293,0.944,4kfgn5EZV4vgWhNfQDdv7Z,0.0,1,0.301,-4.933,0,0.106,0,143.913,4,71,https://api.spotify.com/v1/tracks/4kfgn5EZV4vgWhNfQDdv7Z,audio_features,spotify:track:4kfgn5EZV4vgWhNfQDdv7Z,0.432
0.000315,https://api.spotify.com/v1/audio-analysis/5gihjhe8ylk63vBcsuEgjs,52,0.398,185032,0.923,5gihjhe8ylk63vBcsuEgjs,6.68e-05,0,0.211,-3.682,1,0.156,0,154.923,4,66,https://api.spotify.com/v1/tracks/5gihjhe8ylk63vBcsuEgjs,audio_features,spotify:track:5gihjhe8ylk63vBcsuEgjs,0.217
0.000245,https://api.spotify.com/v1/audio-analysis/1hotcoQPFq2j00iWzSGxtj,73,0.25,151613,0.956,1hotcoQPFq2j00iWzSGxtj,0.0802,11,0.156,-5.447,0,0.101,0,130.123,4,68,https://api.spotify.com/v1/tracks/1hotcoQPFq2j00iWzSGxtj,audio_features,spotify:track:1hotcoQPFq2j00iWzSGxtj,0.194
3.79e-05,https://api.spotify.com/v1/audio-analysis/7DWwdTxJKW0DJhXf28yofx,82,0.338,229413,0.925,7DWwdTxJKW0DJhXf28yofx,0.328,2,0.367,-4.175,1,0.131,0,159.303,4,67,https://api.spotify.com/v1/tracks/7DWwdTxJKW0DJhXf28yofx,audio_features,spotify:track:7DWwdTxJKW0DJhXf28yofx,0.315
0.000631,https://api.spotify.com/v1/audio-analysis/4OsLDuaH0bWR6xM6nj66F8,85,0.226,237680,0.891,4OsLDuaH0bWR6xM6nj66F8,9.75e-06,9,0.225,-5.531,0,0.0702,0,167.876,4,77,https://api.spotify.com/v1/tracks/4OsLDuaH0bWR6xM6nj66F8,audio_features,spotify:track:4OsLDuaH0bWR6xM6nj66F8,0.511
0.000207,https://api.spotify.com/v1/audio-analysis/6fDM0n3UaG8mnkZc7XjHPO,67,0.249,266320,0.828,6fDM0n3UaG8mnkZc7XjHPO,0.0,1,0.181,-4.063,0,0.0435,0,91.637,4,62,https://api.spotify.com/v1/tracks/6fDM0n3UaG8mnkZc7XjHPO,audio_features,spotify:track:6fDM0n3UaG8mnkZc7XjHPO,0.285
0.0258,https://api.spotify.com/v1/audio-analysis/4RvDYd4R8lIqxGsdN8kiSH,73,0.357,183246,0.98,4RvDYd4R8lIqxGsdN8kiSH,1.98e-06,10,0.46,-3.459,0,0.146,0,107.973,4,39,https://api.spotify.com/v1/tracks/4RvDYd4R8lIqxGsdN8kiSH,audio_features,spotify:track:4RvDYd4R8lIqxGsdN8kiSH,0.286
0.000359,https://api.spotify.com/v1/audio-analysis/3cTBtvjOU6vjoGyEKy04Oh,90,0.407,87560,0.962,3cTBtvjOU6vjoGyEKy04Oh,0.000188,8,0.329,-6.649,0,0.316,0,110.963,3,69,https://api.spotify.com/v1/tracks/3cTBtvjOU6vjoGyEKy04Oh,audio_features,spotify:track:3cTBtvjOU6vjoGyEKy04Oh,0.0794
5.47e-05,https://api.spotify.com/v1/audio-analysis/6QdqraFxBSafVVSvNVHWNN,75,0.285,190413,0.969,6QdqraFxBSafVVSvNVHWNN,0.00178,7,0.238,-1.215,1,0.0673,0,173.833,4,64,https://api.spotify.com/v1/tracks/6QdqraFxBSafVVSvNVHWNN,audio_features,spotify:track:6QdqraFxBSafVVSvNVHWNN,0.161
0.000926,https://api.spotify.com/v1/audio-analysis/4l9etwsMOz5Li6Bds4Iod7,70,0.436,238013,0.872,4l9etwsMOz5Li6Bds4Iod7,4.68e-06,8,0.526,-6.978,1,0.128,0,155.052,4,73,https://api.spotify.com/v1/tracks/4l9etwsMOz5Li6Bds4Iod7,audio_features,spotify:track:4l9etwsMOz5Li6Bds4Iod7,0.364
0.00131,https://api.spotify.com/v1/audio-analysis/6ZjvObA6zPCLnKvI0XYdcf,65,0.194,274034,0.978,6ZjvObA6zPCLnKvI0XYdcf,0.0,0,0.369,-4.802,0,0.227,0,157.981,4,65,https://api.spotify.com/v1/tracks/6ZjvObA6zPCLnKvI0XYdcf,audio_features,spotify:track:6ZjvObA6zPCLnKvI0XYdcf,0.0858
0.00152,https://api.spotify.com/v1/audio-analysis/6XhOeEjuM4lyUvYk3OECaB,73,0.415,194291,0.978,6XhOeEjuM4lyUvYk3OECaB,0.000254,2,0.111,-4.334,1,0.248,0,200.015,4,64,https://api.spotify.com/v1/tracks/6XhOeEjuM4lyUvYk3OECaB,audio_features,spotify:track:6XhOeEjuM4lyUvYk3OECaB,0.167
5.25e-06,https://api.spotify.com/v1/audio-analysis/2vfnIAr8ombrQgodGBdepk,82,0.166,209520,0.904,2vfnIAr8ombrQgodGBdepk,0.00255,1,0.26,-3.736,1,0.0621,0,174.973,4,64,https://api.spotify.com/v1/tracks/2vfnIAr8ombrQgodGBdepk,audio_features,spotify:track:2vfnIAr8ombrQgodGBdepk,0.444
0.000131,https://api.spotify.com/v1/audio-analysis/1Za31pQEdnv5Oob47nK5fp,62,0.389,212584,0.965,1Za31pQEdnv5Oob47nK5fp,0.0,6,0.354,-3.125,0,0.113,0,159.819,4,60,https://api.spotify.com/v1/tracks/1Za31pQEdnv5Oob47nK5fp,audio_features,spotify:track:1Za31pQEdnv5Oob47nK5fp,0.355
0.000125,https://api.spotify.com/v1/audio-analysis/0y7cw9S9yl7Na8NAJTVb5B,70,0.348,237040,0.986,0y7cw9S9yl7Na8NAJTVb5B,0.2,8,0.988,-3.124,1,0.139,0,139.903,4,69,https://api.spotify.com/v1/tracks/0y7cw9S9yl7Na8NAJTVb5B,audio_features,spotify:track:0y7cw9S9yl7Na8NAJTVb5B,0.129
0.00025,https://api.spotify.com/v1/audio-analysis/6HHT4yYQbuq2EIvngdIPqT,87,0.282,215047,0.979,6HHT4yYQbuq2EIvngdIPqT,0.0,0,0.369,-4.251,1,0.173,0,142.792,4,85,https://api.spotify.com/v1/tracks/6HHT4yYQbuq2EIvngdIPqT,audio_features,spotify:track:6HHT4yYQbuq2EIvngdIPqT,0.225
7.73e-05,https://api.spotify.com/v1/audio-analysis/3eEDyBK5cwsPWnGw1EU7F0,73,0.293,208200,0.972,3eEDyBK5cwsPWnGw1EU7F0,1.1e-06,3,0.195,-4.771,0,0.138,0,144.842,4,71,https://api.spotify.com/v1/tracks/3eEDyBK5cwsPWnGw1EU7F0,audio_features,spotify:track:3eEDyBK5cwsPWnGw1EU7F0,0.325
0.000159,https://api.spotify.com/v1/audio-analysis/6cipZru6AyaQNn2K6bxiEh,73,0.409,270836,0.95,6cipZru6AyaQNn2K6bxiEh,0.0,0,0.312,-2.866,1,0.0812,0,92.567,4,76,https://api.spotify.com/v1/tracks/6cipZru6AyaQNn2K6bxiEh,audio_features,spotify:track:6cipZru6AyaQNn2K6bxiEh,0.156
0.000432,https://api.spotify.com/v1/audio-analysis/4yeMqryviWCIc6zf0gXvl9,73,0.48,187751,0.98,4yeMqryviWCIc6zf0gXvl9,0.0,8,0.337,-2.317,1,0.0741,0,104.995,4,62,https://api.spotify.com/v1/tracks/4yeMqryviWCIc6zf0gXvl9,audio_features,spotify:track:4yeMqryviWCIc6zf0gXvl9,0.241
0.000136,https://api.spotify.com/v1/audio-analysis/6rx6Qr5BCVB4MaIvSYSsh1,83,0.301,255827,0.916,6rx6Qr5BCVB4MaIvSYSsh1,1.73e-05,10,0.293,-6.218,0,0.092,0,150.093,4,75,https://api.spotify.com/v1/tracks/6rx6Qr5BCVB4MaIvSYSsh1,audio_features,spotify:track:6rx6Qr5BCVB4MaIvSYSsh1,0.45
0.00379,https://api.spotify.com/v1/audio-analysis/1JhNaEvVubRXy3wnOv10Ic,64,0.524,220202,0.997,1JhNaEvVubRXy3wnOv10Ic,0.0,6,0.241,-1.394,1,0.107,0,129.965,4,68,https://api.spotify.com/v1/tracks/1JhNaEvVubRXy3wnOv10Ic,audio_features,spotify:track:1JhNaEvVubRXy3wnOv10Ic,0.371
5.74e-05,https://api.spotify.com/v1/audio-analysis/1UCvzgbVNLYbyutFUP7dH6,78,0.179,215200,0.969,1UCvzgbVNLYbyutFUP7dH6,5.67e-06,11,0.476,-2.788,0,0.125,0,150.009,4,72,https://api.spotify.com/v1/tracks/1UCvzgbVNLYbyutFUP7dH6,audio_features,spotify:track:1UCvzgbVNLYbyutFUP7dH6,0.0748
0.000403,https://api.spotify.com/v1/audio-analysis/5koE7PVlCtJRF1IGzV70Kr,57,0.501,205625,0.969,5koE7PVlCtJRF1IGzV70Kr,3.67e-05,0,0.262,-4.508,1,0.102,0,139.885,4,67,https://api.spotify.com/v1/tracks/5koE7PVlCtJRF1IGzV70Kr,audio_features,spotify:track:5koE7PVlCtJRF1IGzV70Kr,0.34
3.57e-05,https://api.spotify.com/v1/audio-analysis/5xIEuJaUD6DEazs4Fu63vZ,82,0.368,172920,0.881,5xIEuJaUD6DEazs4Fu63vZ,0.000116,6,0.3,-4.563,1,0.0661,0,91.26,4,68,https://api.spotify.com/v1/tracks/5xIEuJaUD6DEazs4Fu63vZ,audio_features,spotify:track:5xIEuJaUD6DEazs4Fu63vZ,0.344
0.000203,https://api.spotify.com/v1/audio-analysis/4JShBfRHkx686RSughHvlQ,54,0.364,201773,0.946,4JShBfRHkx686RSughHvlQ,0.793,4,0.859,-3.901,1,0.115,0,74.549,4,47,https://api.spotify.com/v1/tracks/4JShBfRHkx686RSughHvlQ,audio_features,spotify:track:4JShBfRHkx686RSughHvlQ,0.224
0.000497,https://api.spotify.com/v1/audio-analysis/2YlwHdprP6u9mwvTUt5fzH,90,0.329,202280,0.95,2YlwHdprP6u9mwvTUt5fzH,5.69e-05,7,0.353,-2.105,1,0.0989,0,101.532,4,86,https://api.spotify.com/v1/tracks/2YlwHdprP6u9mwvTUt5fzH,audio_features,spotify:track:2YlwHdprP6u9mwvTUt5fzH,0.21
0.00184,https://api.spotify.com/v1/audio-analysis/4O1w7ezCCvDrLcajNpHlqj,62,0.197,255013,0.96,4O1w7ezCCvDrLcajNpHlqj,0.0198,7,0.191,-4.482,1,0.145,0,177.166,4,71,https://api.spotify.com/v1/tracks/4O1w7ezCCvDrLcajNpHlqj,audio_features,spotify:track:4O1w7ezCCvDrLcajNpHlqj,0.0933
0.00016,https://api.spotify.com/v1/audio-analysis/5M8R3QkMc5jEnluBSlZm5W,66,0.192,232000,0.871,5M8R3QkMc5jEnluBSlZm5W,0.0,1,0.346,-4.307,1,0.0681,0,84.789,4,70,https://api.spotify.com/v1/tracks/5M8R3QkMc5jEnluBSlZm5W,audio_features,spotify:track:5M8R3QkMc5jEnluBSlZm5W,0.233
0.000218,https://api.spotify.com/v1/audio-analysis/4hiuDZGY4DBcqp0RoGqNgO,60,0.275,226105,0.96,4hiuDZGY4DBcqp0RoGqNgO,0.00148,8,0.0894,-3.567,1,0.122,0,132.005,1,55,https://api.spotify.com/v1/tracks/4hiuDZGY4DBcqp0RoGqNgO,audio_features,spotify:track:4hiuDZGY4DBcqp0RoGqNgO,0.135
0.000128,https://api.spotify.com/v1/audio-analysis/1gaCcolVzf0EYye4RkMMCQ,64,0.502,290578,0.966,1gaCcolVzf0EYye4RkMMCQ,0.000213,8,0.299,-3.724,1,0.0824,0,104.986,4,65,https://api.spotify.com/v1/tracks/1gaCcolVzf0EYye4RkMMCQ,audio_features,spotify:track:1gaCcolVzf0EYye4RkMMCQ,0.312
3.68e-05,https://api.spotify.com/v1/audio-analysis/7h0r31xOAlPvXXGSGxccch,83,0.181,185391,0.944,7h0r31xOAlPvXXGSGxccch,0.0,6,0.0965,-3.082,0,0.0971,0,159.858,4,39,https://api.spotify.com/v1/tracks/7h0r31xOAlPvXXGSGxccch,audio_features,spotify:track:7h0r31xOAlPvXXGSGxccch,0.366
0.000105,https://api.spotify.com/v1/audio-analysis/2M27hCxbgiNwMJT8RXkbQ4,83,0.361,190960,0.918,2M27hCxbgiNwMJT8RXkbQ4,0.36,1,0.194,-4.455,0,0.126,0,130.015,4,92,https://api.spotify.com/v1/tracks/2M27hCxbgiNwMJT8RXkbQ4,audio_features,spotify:track:2M27hCxbgiNwMJT8RXkbQ4,0.374
0.0111,https://api.spotify.com/v1/audio-analysis/7FAkcWqiWnmVr72qWtghQd,96,0.238,169280,0.985,7FAkcWqiWnmVr72qWtghQd,0.0,4,0.787,-2.263,1,0.125,0,80.9,4,76,https://api.spotify.com/v1/tracks/7FAkcWqiWnmVr72qWtghQd,audio_features,spotify:track:7FAkcWqiWnmVr72qWtghQd,0.266
1.29e-05,https://api.spotify.com/v1/audio-analysis/0lwPPG5MBzPtYKPswfh2Bi,78,0.527,204836,0.994,0lwPPG5MBzPtYKPswfh2Bi,0.942,7,0.372,-3.453,1,0.154,0,104.48,4,69,https://api.spotify.com/v1/tracks/0lwPPG5MBzPtYKPswfh2Bi,audio_features,spotify:track:0lwPPG5MBzPtYKPswfh2Bi,0.22
1.51e-05,https://api.spotify.com/v1/audio-analysis/5p3tWk2JgqhqF7Dfgpl46x,52,0.301,211320,0.988,5p3tWk2JgqhqF7Dfgpl46x,0.254,4,0.32,-2.53,1,0.28,0,149.809,4,66,https://api.spotify.com/v1/tracks/5p3tWk2JgqhqF7Dfgpl46x,audio_features,spotify:track:5p3tWk2JgqhqF7Dfgpl46x,0.107
7.54e-06,https://api.spotify.com/v1/audio-analysis/6WV27gh19sQMgA9AtWLTWt,77,0.216,252933,0.964,6WV27gh19sQMgA9AtWLTWt,0.0505,6,0.393,-5.439,0,0.103,0,154.976,4,64,https://api.spotify.com/v1/tracks/6WV27gh19sQMgA9AtWLTWt,audio_features,spotify:track:6WV27gh19sQMgA9AtWLTWt,0.399
